Kind,Selected,Profile,Type,Address,Command,Data,ReadLength,DelayMs,PEC,Comment
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteByte,0x5A,0x0F,36,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteByte,0x5A,0x79,73,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x98,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x99,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x98,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x98,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x00,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x00,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x01,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x01,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x01,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x02,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x02,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x3A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x3A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x3A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x20,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x78,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x79,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7D,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7F,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x80,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x81,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x98,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x79,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x02,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteByte,0x5A,0x02,1A,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteByte,0x5A,0x0F,36,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteByte,0x5A,0x79,73,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,SendByte,0x5A,0x03,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x88,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x89,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8D,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8F,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x90,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x91,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x96,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x97,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x87,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x99,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x00,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x01,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x02,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x04,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x07,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x08,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x10,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x19,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x20,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x21,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x22,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x24,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x25,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x26,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x28,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x29,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x2A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x2B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x31,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x32,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x33,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x34,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x35,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x36,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x38,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x39,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x3A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x3B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x3C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x3D,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x3E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x40,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x41,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x42,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x43,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x45,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x46,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x48,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x49,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x4A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x4B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x4C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x50,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x51,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x52,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x53,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x54,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x56,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x57,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x58,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x59,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x5A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x5C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x5D,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x5E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x5F,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x61,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x62,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x63,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x64,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x66,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x68,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x69,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x6A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x6B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x79,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7D,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x7F,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x80,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x81,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x82,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x85,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x86,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x88,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x89,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8C,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8F,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x90,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x91,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x93,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x94,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x95,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x96,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x97,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x99,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9A,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9E,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0x9F,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA0,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA1,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA2,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA4,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA5,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA6,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA7,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xA9,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xAA,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xAB,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0xAC,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xAD,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xB0,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xB1,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xB2,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xB3,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xB4,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xC0,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xC1,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xC2,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0xD0,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xD1,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xD4,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0xD5,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0xD6,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xD8,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xD9,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xDC,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xDD,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0xDF,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0xE1,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xE2,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xE3,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xE9,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xEB,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xEC,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xEE,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xF0,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,BlockRead,0x5A,0xF1,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0xF3,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x21,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteWord,0x5A,0x21,18 00,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x21,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x20,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x21,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,WriteWord,0x5A,0x21,2E E0,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x21,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadWord,0x5A,0x8B,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
Command,1,PMBus-CRPS,ReadByte,0x5A,0x20,,,,0,
Pause,1,PMBus-CRPS,Pause,,,,,10,0,
